NIF	Compra	Loja
140766371	Ab?bora: 5, Farinha de trigo: 3, Beterraba: 8	Pingo Doce
439307524	Bombom: 3, Beterraba: 1, Creme de barbear: 1, A??car: 8, Sab?o em p?: 2, Salgados: 1	Intermarché
406680197	Inseticida: 4, Esponja: 7	Pingo Doce
456805149	?gua: 8, Aparelho de barbear: 4, Farinha de trigo: 4, Beterraba: 7, Alface: 9	Continente
923019271	Sabonete: 10, Creme de barbear: 2, P?ra: 10, Agri?o: 5, Ado?ante: 9, Banana: 6, Repolho: 5, Alho: 2, Fermento: 1	Intermarché
235779274	Queijo: 6, Farinha de trigo: 3, Arroz: 5, Leite: 5, Caldo: 7, Creme de barbear: 9, Temperinho verde: 5, Frango: 1	Pingo Doce
195435192	Inseticida: 7, F?sforo: 3, Milho: 9, Salsicha: 2, A??car: 7, Br?culos: 10, Azeitona: 3, Manteiga: 3, Frutas secas: 10	Intermarché
169385215	Manteiga: 6, Beterraba: 6, Gelatina: 1, Abacaxi: 6	Intermarché
132156709	Pente: 2, Absorvente: 8, Margarina: 7, Inseticida: 3, Sardinha: 1, Aparelho de barbear: 3, Fermento: 9, Berinjela: 3	Intermarché
737744883	?gua de coco: 8, Alface: 6, Uva: 5, Limpa-vidro: 9	Pingo Doce
382261214	Vodca: 7, Agri?o: 6, Fio-dental: 8, Porco: 10, Rum: 8, Lentilha: 4, Salsicha: 10	Pingo Doce
956168155	Ch?: 10, Sardinha: 8, Aparelho de barbear: 3, Cenoura: 4, Hamb?rguer: 10	Intermarché
505743313	Sab?o em p?: 5	Pingo Doce
593245336	Gel: 7, Lentilha: 4, Shampoo: 6, Algod?o: 3, Manjeric?o: 5, Maionese: 8, Ch?: 2	Intermarché
774493335	Salame: 4, Lava-roupas: 6, Amaciador: 4, Aparelho de barbear: 3, Polpa de tomate: 10	Continente
862980475	Detergente: 8, Sal: 6, Sabonete: 8, Atum: 9, L?mina de barbear: 10, Cenoura: 6, Piment?o: 8, Escova de dentes: 9	Continente
680513777	Bombom: 4	Continente
682699042	Lava-roupas: 1, Leite: 1, Couve: 6, Peito de peru: 2, Manjeric?o: 10	Continente
704063249	Geleia: 8, Ervilha: 5, Ricota: 3, Sal grosso: 6, Queijo ralado: 2, Absorvente: 3, Abacate: 4	Intermarché
412997444	Sumo: 1, Cenoura: 2, Rum: 8	Intermarché
179101074	Repolho: 8, Agri?o: 10, Cotonete: 5, Ovos: 2, Leite: 6, Ch?: 4	Continente
827558116	Frango: 5, Creme de barbear: 8, R?cula: 4	Intermarché
646384900	Coco ralado: 1	Intermarché
296793220	Polpa de tomate: 2, Iogurte: 1, Cebola: 9, Gel: 6, Gelatina: 9, Arroz: 5, Desinfetante: 10, Farinha de milho: 9, Creme de barbear: 2, Leite condensado: 4	Continente
388643362	Saco de lixo: 10, ?gua: 4, Farinha de milho: 8, Pat?: 10, L?mina de barbear: 9	Pingo Doce
851266191	Velas: 7	Pingo Doce
946954213	Limpa-vidro: 7, Chocolate: 2, Abacaxi: 3, Leite: 3, Repolho: 1, Iogurte: 7, Pin?a: 6, Fermento: 1, Licor: 8	Intermarché
760165395	Papel higi?nico: 3	Continente
791455144	Peito de peru: 3, Sabonete: 9, Leite condensado: 5, Repolho: 6, Lixa: 9, Vassoura: 8, A??car: 10	Continente
444330618	Champanhe: 3, Aparelho de barbear: 10, Peito de peru: 6, Vassoura: 1, Absorvente: 4, Len?o de papel: 8, Atum: 10, Polpa de tomate: 9	Intermarché
347371163	Guardanapos: 10, Banana: 10, Ab?bora: 6, Piment?o: 9, Cebola: 3, Geleia: 2, Pano de prato: 4, Doces: 9	Intermarché
412515303	Salame: 1, Palito de dente: 5	Pingo Doce
117425164	Aparelho de barbear: 9, Br?culos: 8, Azeitona: 9, Banana: 4, Carv?o: 4, Condicionador: 5	Continente
509626637	Ado?ante: 2, Esponja: 3, Lentilha: 2	Intermarché
882775035	Farinha de milho: 3, Len?o de papel: 1, Farinha de rosca: 3	Pingo Doce
255713203	Salsicha: 4, Pano de limpeza: 8, Absorvente: 9, Frutas secas: 4, Mi?dos: 1, Pin?a: 4, Cogumelos: 6, Chuchu: 6, Palmito: 9, Ricota: 4	Continente
951417052	Acetona: 9, Esponja: 5, Ovos: 1, Chuchu: 3, Ricota: 1, Manteiga: 10, Macarr?o: 2, Guardanapos: 7	Pingo Doce
439307524	Pente: 2, Hidratante: 6, Chocolate: 5, Hamb?rguer: 10, P?es: 8, Feij?o: 1, Manjeric?o: 6, Cotonete: 10, Arroz: 3	Pingo Doce
278937483	Algod?o: 5, Leite: 7, Acetona: 1, Iogurte: 4, Creme de barbear: 9, Talco: 10, Biscoito: 5, Len?o de papel: 1	Pingo Doce
544048857	Fermento: 8, P?es: 2, Salame: 4, Rum: 3, Condicionador: 4, Lentilha: 10	Continente
155082105	Manjeric?o: 5, Guardanapos: 5, Len?o de papel: 2	Continente
611398998	Br?culos: 5, Cenoura: 5, Caf?: 7, Laranja: 9, ?gua: 4, Fio-dental: 7, Ch?: 2	Continente
402591593	Licor: 5, Farinha de mandioca: 1, Gelatina: 3, Mostarda: 4, Inseticida: 1, Palmito: 8, Algod?o: 8, Azeitona: 8, Lentilha: 6	Intermarché
142683979	Biscoito: 8	Intermarché
698731484	Refrigerante: 5	Pingo Doce
482355048	Ketchup: 8, Bacon: 10, Preservativo: 10, Tortas: 4, Caf?: 6, R?cula: 6	Intermarché
809522170	Talco: 1, Lava-roupas: 3	Continente
311376524	Banana: 2, Pin?a: 7, Doces: 4, Creme de leite: 9, U?sque: 4, Frutas secas: 3, Pano de prato: 3	Pingo Doce
465989360	Macarr?o: 4, Hamb?rguer: 3, Vagem: 10, Berinjela: 6, Escova de dentes: 2, Milho: 10, Mel?ncia: 9	Continente
678301583	Chocolate granulado: 3, Sab?o em p?: 8, Cereal: 9, Cebola: 7, Biscoitos: 2, Br?culos: 1, Preservativo: 10, Tortas: 3, Creme de leite: 7	Continente
928470292	Leite: 8, Absorvente: 3, Fermento: 3, Fraldas: 6, A??car: 6, Desinfetante: 8, Sopa: 10, Repolho: 3, Algod?o: 2	Intermarché
708389747	Hamb?rguer: 9, Mi?dos: 8, Preservativo: 10, ?gua t?nica: 7, Abacate: 9, Leite: 9	Pingo Doce
316396809	Refrigerante: 9, Shampoo: 4, Pano de prato: 10, Caldo: 2, Salsinha: 6, Purificador de ambientes: 6, Cebola: 6	Pingo Doce
671357919	P?ra: 3, Limpa-vidro: 1, Carv?o: 2, Bolos: 10, Palito de dente: 3, Laranja: 1, Hidratante: 5, Sardinha: 6, Cebola: 8, Azeite: 8	Continente
274838534	Iogurte: 8, Maionese: 5	Continente
287648342	Creme de leite: 6, ?lcool: 4, Len?o de papel: 10	Intermarché
467753307	F?sforo: 8, Frango: 1, Cogumelos: 8, Inseticida: 6, Pilhas: 7, Sumo: 7, Toalha de papel: 8, Lava-roupas: 10, Palito de dente: 8, Vodca: 6	Pingo Doce
326150384	Couve: 10, Desinfetante: 7, Salame: 1	Pingo Doce
414417232	Condicionador: 8, Licor: 3, Porco: 2, Peixe: 5, Salgados: 2, Esponja: 8, Chocolate granulado: 6, Frutas secas: 8	Pingo Doce
797864459	Geleia: 9, Escova de dentes: 9, Piment?o: 10	Pingo Doce
804916974	?lcool: 6, Gel: 5, Ch?: 3, Farinha de milho: 8, Milho: 10, Br?culos: 4, Uva: 1, Bovina: 10	Intermarché
744360461	Hidratante: 10, Macarr?o: 4, ?gua: 10, Guardanapos: 5, Len?o de papel: 9, Maionese: 1, Hamb?rguer: 5, Fraldas: 6, Espinafre: 8, ?lcool: 7	Pingo Doce
655666797	Chuchu: 7, Mam?o: 2, Ketchup: 10, Champanhe: 2, ?lcool: 5, Papel higi?nico: 7, Pepino: 3, Molho: 7, Batata palha: 2	Continente
789617937	Cebola: 6, Cortador de unhas: 2, Inseticida: 2, Margarina: 10, Mel?ncia: 6, Azeitona: 6, A??car: 6, Desinfetante: 3, Hidratante: 4, Laranja: 7	Pingo Doce
456805149	Toalha de papel: 5, Vodca: 6, Salsinha: 6, Champanhe: 3, Palmito: 9, Bombom: 4, Macarr?o: 6, Preservativo: 9	Intermarché
382373408	Talco: 1, Absorvente: 2, Detergente: 2, Cortador de unhas: 7, Biscoito: 8, Iogurte: 2, Peito de peru: 3, Cenoura: 5, Banana: 3	Pingo Doce
873302471	Antiss?ptico: 3, Ch?: 2, Sopa: 8	Intermarché
767176502	Absorvente: 6, Velas: 2, Caf?: 5, Algod?o: 7	Pingo Doce
421557638	Alho: 10, Goiaba: 6, Abacate: 8, Chocolate: 1	Pingo Doce
974278447	Iogurte: 10	Pingo Doce
309512126	Farinha de rosca: 8, Milho: 2, Azeite: 10, Fio-dental: 2	Pingo Doce
437932914	Ab?bora: 5, Vodca: 1, Milho: 4, Pepino: 2, Farinha de milho: 4, ?gua de coco: 2	Pingo Doce
848563156	Mostarda: 9, Pepino: 4, Fraldas: 6, Gel: 1, Feij?o: 1, Coco ralado: 2, Chocolate: 4, Molho: 6, Ab?bora: 10, Requeij?o: 5	Continente
797488184	Cogumelos: 5, Lava-roupas: 5, Geleia: 5, P?ra: 2, Bolos: 7, Fio-dental: 5, Caldo: 4, Sal: 5	Pingo Doce
574222013	Len?o de papel: 10, Leite: 1, Mortadela: 5, Champanhe: 1	Continente
828015218	Pin?a: 1, Shampoo: 9	Continente
642234245	Salgados: 6	Continente
629974318	Limpa-vidro: 8, Manteiga: 9, Maionese: 5, Pat?: 8, Talco: 3, Salgados: 2	Pingo Doce
143458934	Ricota: 6, Palito de dente: 5, Salsinha: 5, Doces: 1, Fio-dental: 6	Pingo Doce
487229131	Bovina: 2, Azeitona: 6, Beterraba: 10, Lentilha: 5, Sopa: 6, ?lcool: 10, Presunto: 8	Pingo Doce
991176639	Hamb?rguer: 4	Continente
492975087	Iogurte: 9, Milho: 7	Pingo Doce
277469264	Ado?ante: 7, Vagem: 1	Intermarché
961950896	Leite: 4, Cortador de unhas: 1, Escova de dentes: 2, Guardanapos: 2, Sumo: 9	Continente
673723881	F?sforo: 2	Intermarché
289758085	Uva: 4, Chuchu: 4, Leite: 3, Batata: 3, Pente: 1	Intermarché
190919813	Preservativo: 2, Manjeric?o: 4, Ketchup: 6, Velas: 3, Esponja: 5, Alface: 4, Fermento: 9, Desinfetante: 1, Gelatina: 9, Salsicha: 4	Continente
149121624	Nata: 9, Cortador de unhas: 4, Sal grosso: 2, Cebola: 4, Polpa de tomate: 3	Intermarché
837102246	Sabonete: 1, Sab?o em p?: 9, Chocolate granulado: 10, Abacate: 1, Batata palha: 8	Continente
760470295	Lava-roupas: 2, Aparelho de barbear: 8, Mortadela: 4, Sumo: 2, Arroz: 2, Papel higi?nico: 10, Baunilha: 9	Intermarché
937876118	Pano de prato: 4, Br?culos: 7, Espinafre: 3	Pingo Doce
820383602	Salsinha: 3, Ma??: 6, L?mina de barbear: 7, Bombom: 1, Cerveja: 4, Hamb?rguer: 2, Mel?o: 3, Repolho: 1, Ado?ante: 9, Inseticida: 3	Intermarché
107737497	R?cula: 3, Couve: 3, Bovina: 9	Pingo Doce
335278813	Biscoitos: 1, Tempero: 1, Papel higi?nico: 1, Temperinho verde: 1, Atum: 7	Intermarché
272964548	Refrigerante: 5, Fraldas: 1, Manteiga: 6, Desodorizante: 4, Preservativo: 6	Pingo Doce
615377831	Polpa de tomate: 3, Salsicha: 1, Absorvente: 5, Frango: 9, Algod?o: 1, Iogurte: 5, Milho: 3, Laranja: 7, Sumo: 3, Bombom: 9	Continente
607171442	?gua de coco: 5, Biscoito: 3, Laranja: 5, Alface: 1, Ab?bora: 9	Continente
694401195	Leite de coco: 7, Cerveja: 8, Goiaba: 3, Absorvente: 3, Alface: 9, Requeij?o: 2, Algod?o: 3, Sopa: 7, Polvilho: 6, Fraldas: 9	Continente
631188761	Berinjela: 3, Agri?o: 6, Peito de peru: 1, Repolho: 9, Condicionador: 7, Br?culos: 2, Atum: 2, Laranja: 7, Champanhe: 5	Pingo Doce
961950896	Aparelho de barbear: 7, Tempero: 6, Presunto: 6, Salgados: 3, Leite: 5	Pingo Doce
817787259	Presunto: 1	Continente
821459283	Limpa-vidro: 1, Vagem: 5, Chuchu: 10, Cenoura: 5, Leite: 6, Bacon: 9, U?sque: 4	Pingo Doce
443597580	Farinha de trigo: 2, Coco ralado: 9, Pin?a: 7, Palmito: 10	Intermarché
460376780	Creme de barbear: 5, Lingui?a: 3, Margarina: 10, Nata: 4, Gordura vegetal: 5, Azeite: 3, Br?culos: 6	Intermarché
275876255	Queijo ralado: 7, Amaciador: 8, Cortador de unhas: 9, Inseticida: 1, Polvilho: 2, Sal grosso: 9	Intermarché
357797540	Milho: 2, Uva: 1, Refrigerante: 10, Papel higi?nico: 7, Bacon: 7	Intermarché
278937483	Uva: 3, Br?culos: 10, Detergente: 6, Repolho: 7, Lentilha: 9, Esponja: 9, Lingui?a: 9, Amaciador: 3	Intermarché
979232627	Bovina: 10	Continente
460746208	Br?culos: 1, Uva: 5, Pilhas: 9, Antiss?ptico: 10, Salsicha: 8	Intermarché
817335544	Peixe: 8, Ketchup: 6	Continente
516634904	Lixa: 2, Abacate: 5, Vassoura: 10, U?sque: 7, Frutas secas: 6, Carv?o: 10, Pano de prato: 9, Lentilha: 2	Continente
749451211	Cogumelos: 5	Pingo Doce
351925000	Berinjela: 1, Guardanapos: 8, Pat?: 4, Salsinha: 2, Lentilha: 2, Lava-roupas: 3, A??car: 1, Piment?o: 7, Abacate: 6	Continente
845363919	Sopa: 2, Leite de coco: 3, Atum: 4, Ab?bora: 2, Mortadela: 5, Esponja: 8, Farinha de rosca: 4, Batata: 7, Sabonete: 6	Pingo Doce
251313694	Champanhe: 10, P?ra: 9, Tortas: 6, Macarr?o: 2, Arroz: 3, Coco ralado: 1	Intermarché
945206786	Molho: 7, Manteiga: 9, Desinfetante: 6, P?ra: 3, Mel?ncia: 6	Intermarché
461804656	Lustra-m?veis: 5, Couve: 4, Hidratante: 8, Peito de peru: 1, Bacon: 9, U?sque: 9	Intermarché
168275997	Azeite: 5, Lava-roupas: 3, Leite: 9, Frango: 1, Alho: 1, Acetona: 1, Mi?dos: 8, Pilhas: 4, Feij?o: 9, Palito de dente: 10	Continente
127246363	Couve: 5, Farinha de milho: 3, Ricota: 6, Salame: 3	Intermarché
166705668	Cotonete: 2	Intermarché
143458934	Feij?o: 7, L?mina de barbear: 5, U?sque: 8, Ketchup: 1, Geleia: 3, Queijo ralado: 4	Intermarché
212658497	?gua t?nica: 2, Nata: 2, ?lcool: 6, Shampoo: 10	Pingo Doce
554732010	Vagem: 5, Salsinha: 9, Gordura vegetal: 6, Esponja: 6	Intermarché
847061200	Frutas secas: 8, Atum: 5, Coco ralado: 6	Continente
830539336	Nata: 6, Rum: 4, Br?culos: 5, Cotonete: 4, ?lcool: 8, Leite: 10, Lentilha: 6	Continente
868481193	Fraldas: 2, Tortas: 3	Continente
541924824	Ovos: 1, Br?culos: 6, Gordura vegetal: 5, Temperinho verde: 9, Tortas: 2, Polvilho: 2, Bovina: 7	Intermarché
775879614	Porco: 1, Azeite: 4, Lingui?a: 7, Sab?o em p?: 3	Pingo Doce
860676304	Esponja: 9, U?sque: 10, Leite condensado: 2, Baunilha: 1, Mel?ncia: 6, Sabonete: 1, Ado?ante: 8, P?ra: 2, Vodca: 10, Farinha de mandioca: 6	Pingo Doce
754672105	Toalha de papel: 7, Vinho: 6, Pat?: 6	Intermarché
419196025	Leite de coco: 5, Chuchu: 1, Lustra-m?veis: 5, ?gua: 5, Escova de dentes: 7, Frango: 7, Lentilha: 6, Azeite: 3, Fio-dental: 3	Intermarché
164496776	Gordura vegetal: 3, Saco de lixo: 7, Sardinha: 7, Fio-dental: 8, Pilhas: 1, Lava-roupas: 10, Ch?: 8, Velas: 6, Piment?o: 7	Continente
295077738	Sab?o em p?: 8, ?lcool: 8, Cenoura: 3	Continente
980651255	Licor: 3, Antiss?ptico: 2, Preservativo: 7, Sal: 10, Talco: 3, Cogumelos: 1, Toalha de papel: 4	Intermarché
873644653	Fio-dental: 8, Gordura vegetal: 7	Pingo Doce
972761780	A??car: 5, Piment?o: 10, Pat?: 2, Acetona: 6, Limpa-vidro: 9, Queijo ralado: 9, Bombom: 2, Farinha de milho: 8, Polvilho: 10, Esponja: 1	Intermarché
494466990	Caf?: 5, Biscoito: 5	Continente
439895362	Ab?bora: 4, ?gua: 6, Milho: 9, Salsicha: 6, Porco: 10	Continente
636343984	Ricota: 6	Continente
985329568	Repolho: 3, Mostarda: 1, Margarina: 3, ?lcool: 9, Mi?dos: 6, Presunto: 8, Sardinha: 10	Pingo Doce
308832232	Ch?: 6, Queijo ralado: 8, Cortador de unhas: 3	Continente
438553508	Gel: 8, Hidratante: 2, Vagem: 6, ?gua t?nica: 6, Ketchup: 8, Azeitona: 8, Refrigerante: 8, Desinfetante: 2, Chocolate granulado: 10	Continente
535502948	A??car: 6, Br?culos: 6, Hidratante: 10, Abacaxi: 9, Mortadela: 8, Repolho: 6, Amaciador: 6, Sab?o em p?: 6	Intermarché
126868437	Chocolate: 4, P?ra: 3, Toalha de papel: 7, Tortas: 3, L?mina de barbear: 6, Lentilha: 6, Carv?o: 1	Intermarché
670544549	Bombom: 7	Intermarché
219547763	A??car: 10, Sabonete: 3, Sal: 1, Creme de leite: 3, Presunto: 3, Pano de limpeza: 9, Talco: 6, Papel higi?nico: 7	Continente
754236009	Creme de leite: 10, Antiss?ptico: 9, ?gua de coco: 5	Continente
732250929	Cerveja: 4, Amaciador: 4, Preservativo: 4, Macarr?o: 8	Continente
240927213	Pano de limpeza: 3, Champanhe: 10	Intermarché
730374282	Desodorizante: 7, Manjeric?o: 1, Vassoura: 3, Beterraba: 5, Mortadela: 3, Ado?ante: 7	Pingo Doce
925834644	Ervilha: 1, Ab?bora: 10, Preservativo: 9, Cerveja: 3, Ketchup: 2, Baunilha: 10	Continente
735024257	Palito de dente: 10, Farinha de rosca: 9, Repolho: 4, Frango: 9, Goiaba: 3	Pingo Doce
960737895	?gua t?nica: 2, Ch?: 1, Antiss?ptico: 7, Shampoo: 9, Salame: 5, Nata: 1, Laranja: 3, Guardanapos: 5	Intermarché
520637219	Mam?o: 6, Caldo: 3, Lava-roupas: 2, Toalha de papel: 2, Vodca: 1, Milho: 7, Nata: 7, Carv?o: 4	Continente
567377802	Fermento: 8, Cortador de unhas: 5, Velas: 1, Leite condensado: 10, Frango: 7, Talco: 4	Pingo Doce
837299772	Piment?o: 4, Pin?a: 10, Chocolate: 10, ?gua de coco: 1, Salame: 9, Cereal: 3, Farinha de mandioca: 5	Pingo Doce
702755731	Pano de limpeza: 6, Bolos: 10, Creme de barbear: 5, Lixa: 8, Polvilho: 4, Salame: 10, Chocolate: 4, Aparelho de barbear: 7, Absorvente: 1	Pingo Doce
863759851	F?sforo: 4, Carv?o: 8, Ketchup: 3, Rum: 3, Couve: 9, Azeitona: 1, Macarr?o: 6, Molho: 1, Champanhe: 5	Continente
459273719	Tomate: 2, Azeite: 3	Pingo Doce
748615434	Baunilha: 8, A??car: 6, Maionese: 8, Vodca: 6, Mam?o: 8, Leite: 10	Pingo Doce
407349070	Desinfetante: 8, Cerveja: 1, P?ra: 9, Leite condensado: 3, Vassoura: 2, Vinho: 1, Cogumelos: 6, Biscoitos: 10	Intermarché
142683979	Farinha de rosca: 4, Gel: 7, Cortador de unhas: 8	Intermarché
176754078	A??car: 1, Porco: 7, Couve: 1, Manteiga: 6, Ch?: 8, Limpa-vidro: 10, Peixe: 9, Sabonete: 5, Algod?o: 10, Velas: 5	Continente
200844423	Goiaba: 7, Ma??: 8, Algod?o: 7, Licor: 6, Rum: 3, Sabonete: 3, Frango: 6, Inseticida: 6, U?sque: 3, Berinjela: 9	Intermarché
117425164	Vinho: 7, Caldo: 7, U?sque: 10	Intermarché
639849852	Laranja: 4, Condicionador: 1, Gelatina: 6	Continente
561577443	Temperinho verde: 10, Atum: 3, Talco: 4, Pilhas: 1	Continente
475325729	Bacon: 6, Palito de dente: 3, Talco: 10, Mel?o: 4, Mortadela: 5, ?gua: 10, Vassoura: 4, Absorvente: 3, Limpa-vidro: 10	Intermarché
831901957	Saco de lixo: 10, Ch?: 4, Cenoura: 9	Intermarché
968958592	Polpa de tomate: 8	Pingo Doce
115417970	Escova de dentes: 5, Molho: 7, Palito de dente: 1, Leite: 8, ?lcool: 8, Margarina: 7, Banana: 9, Absorvente: 1	Intermarché
426012833	Pano de prato: 4, Vagem: 4, Limpa-vidro: 2, Ervilha: 10, Banana: 4, Pano de limpeza: 4, Talco: 4, Piment?o: 3	Pingo Doce
655228331	Aparelho de barbear: 7, Espinafre: 9, Azeitona: 1, Rum: 6, Goiaba: 10	Pingo Doce
169706448	Sopa: 7, Ketchup: 8, Repolho: 2, Porco: 3, Baunilha: 4, Atum: 3, ?gua t?nica: 10	Continente
449907187	Uva: 3, Inseticida: 3, Manteiga: 6	Pingo Doce
708075144	Sardinha: 7, ?gua t?nica: 5, Iogurte: 4, Desinfetante: 3, Papel higi?nico: 5, Ovos: 3, Caf?: 3, Mortadela: 4	Continente
736489218	Palito de dente: 6, Bolos: 6	Pingo Doce
188351205	Frutas secas: 7, Alface: 7, Cebola: 5, Abacaxi: 1, Ab?bora: 9	Continente
644655848	Pin?a: 2, Cereal: 5, Guardanapos: 2, Condicionador: 7, Doces: 1, Sal grosso: 4, Aparelho de barbear: 3	Pingo Doce
466131252	?gua: 5, Ketchup: 10, Requeij?o: 4, Chocolate: 7, Biscoitos: 2, Lustra-m?veis: 6, Palito de dente: 7, Aparelho de barbear: 2, Lentilha: 2	Intermarché
994557097	Frango: 10, Repolho: 8, Maionese: 7, Queijo: 5, Alface: 9, Inseticida: 3, Ma??: 8, Goiaba: 6, Creme de barbear: 6	Intermarché
775879614	Bombom: 2	Continente
589612516	Chuchu: 7, Frango: 3, L?mina de barbear: 5	Pingo Doce
762237674	Bovina: 3, Uva: 8, Sal: 5, Ch?: 6	Intermarché
712170168	U?sque: 1, Absorvente: 9, Atum: 1, Salame: 2, Margarina: 1, Lentilha: 4, Escova de dentes: 8, ?gua t?nica: 10, Aparelho de barbear: 10	Continente
827085644	Repolho: 4, Cerveja: 10, Sabonete: 8, Sumo: 2, Farinha de milho: 9, Ricota: 4, Agri?o: 2, Biscoito: 4	Intermarché
448483809	Talco: 7, Biscoito: 2, Sal: 9, Velas: 2, Cotonete: 6, Mam?o: 3	Intermarché
340146949	Algod?o: 8, Salgados: 1	Intermarché
461804656	Coco ralado: 9, Frutas secas: 9, Lustra-m?veis: 9, Purificador de ambientes: 1, Papel higi?nico: 5, Lava-roupas: 8	Continente
495655885	Farinha de milho: 6, Mel?o: 10, Pin?a: 3, Pente: 3, Requeij?o: 6	Pingo Doce
567377802	Escova de dentes: 5, Limpa-vidro: 2, Guardanapos: 9, Farinha de milho: 3, Biscoito: 2	Continente
529545267	Rum: 8, Macarr?o: 4, Pin?a: 7, Queijo ralado: 3, Leite: 2, Pano de prato: 2, Fermento: 8, Ricota: 5, Agri?o: 10, ?gua de coco: 6	Continente
592271306	Pat?: 2, Milho: 2	Continente
728593744	Batata: 5	Continente
899466945	Biscoitos: 4	Pingo Doce
231799320	Manteiga: 4, Cogumelos: 4, Biscoito: 8, Desinfetante: 6, Couve: 10, Licor: 7, Hamb?rguer: 9, Farinha de mandioca: 9, Tempero: 3, Leite: 9	Pingo Doce
995148494	Batata palha: 2, Fermento: 10, Condicionador: 4, Baunilha: 5, Mostarda: 3, Leite de coco: 5	Intermarché
314453211	Manteiga: 9, Baunilha: 9, Caf?: 10, Farinha de mandioca: 10	Continente
562077737	Polpa de tomate: 2, Pente: 2	Continente
613849728	Azeitona: 2, Hamb?rguer: 9, Papel higi?nico: 8	Pingo Doce
210507255	Hidratante: 4, Br?culos: 2, Repolho: 8	Continente
507125509	Iogurte: 1	Pingo Doce
984423336	?gua: 3, Shampoo: 3	Continente
752345801	Queijo: 3	Intermarché
774493335	Sal: 4, Antiss?ptico: 4, Leite: 1, Caldo: 4, Aparelho de barbear: 10, Frutas secas: 10, Biscoitos: 4	Continente
391740781	Creme de barbear: 6, Ketchup: 7, Maionese: 6, Feij?o: 3, Ab?bora: 8, Pano de limpeza: 8, Chuchu: 8, Gel: 9, Rum: 7, Pepino: 1	Continente
221327885	Alho: 1, Preservativo: 2, Ma??: 9, Molho: 6, Ch?: 6, Presunto: 7, Doces: 9, Mel?o: 6	Pingo Doce
665572201	Caf?: 7, Fermento: 5	Intermarché
930475777	Azeite: 2, Bolos: 4, Queijo ralado: 3	Pingo Doce
871029168	Tomate: 4, Biscoitos: 6, Ervilha: 7, Cotonete: 2, Saco de lixo: 8, Macarr?o: 8, Tempero: 5, Cortador de unhas: 9, Champanhe: 7	Pingo Doce
803671320	Cebola: 8	Pingo Doce
124963746	Azeite: 1, P?ra: 6, Aparelho de barbear: 9, A??car: 4, Fio-dental: 3, Limpa-vidro: 10, Creme de barbear: 6	Pingo Doce
298913526	Cenoura: 3, A??car: 5, Caldo: 7, Chocolate granulado: 4, Absorvente: 10, Laranja: 2, Bolos: 9, ?gua: 1, Alface: 3	Intermarché
916192757	Toalha de papel: 10, Salsicha: 9, Tortas: 1, Beterraba: 3	Pingo Doce
708389747	Pano de prato: 2, Margarina: 2, Lingui?a: 9, Len?o de papel: 6, Couve: 10, Refrigerante: 3	Intermarché
683462552	Pente: 3, Algod?o: 9, Mostarda: 7, Esponja: 10, Tortas: 3, Lixa: 4, Bovina: 3, Gelatina: 7, Leite de coco: 8	Intermarché
425205506	Porco: 6, Espinafre: 9, Br?culos: 3	Intermarché
278833698	Caf?: 3, Alho: 1, Farinha de milho: 10, Sab?o em p?: 1	Continente
930799396	L?mina de barbear: 4	Continente
336222656	Algod?o: 2, Pilhas: 6, Toalha de papel: 7, Azeitona: 4, R?cula: 6, Vodca: 3, Ma??: 3, Nata: 9, Sopa: 1, Cotonete: 9	Pingo Doce
549287164	Refrigerante: 7, Ma??: 7, L?mina de barbear: 9, Repolho: 3, Gel: 8, Salgados: 7, Farinha de trigo: 3, Cebola: 10, Antiss?ptico: 2	Pingo Doce
316396809	Detergente: 5, Salsinha: 7, Atum: 10, Vagem: 6, L?mina de barbear: 2, Leite: 7, Agri?o: 2	Intermarché
802892807	Antiss?ptico: 1, Queijo: 3, Chocolate granulado: 6, ?lcool: 5, Coco ralado: 2, Ado?ante: 3	Intermarché
215461105	Lingui?a: 6	Pingo Doce
545115857	Papel higi?nico: 5, Peito de peru: 1	Continente
420796149	Alface: 1, Banana: 9, Leite condensado: 6	Continente
771082919	Sal grosso: 5, Ricota: 10, Lentilha: 8, Beterraba: 5, Hamb?rguer: 5, Leite: 10, Mam?o: 6	Continente
632505874	Abacaxi: 4, Fio-dental: 4, Sal grosso: 4, Salsinha: 4, Algod?o: 2, Mi?dos: 7, Gordura vegetal: 4, Polvilho: 7, Inseticida: 8	Continente
192359946	Molho: 5	Pingo Doce
267474646	Saco de lixo: 4, Vinho: 10, L?mina de barbear: 10, Acetona: 1, Absorvente: 9, Farinha de rosca: 7, Ma??: 4, Licor: 6	Pingo Doce
824273326	Ketchup: 3, Desinfetante: 1, L?mina de barbear: 7, Azeitona: 5, Escova de dentes: 10, U?sque: 4	Intermarché
498360433	Absorvente: 10, Toalha de papel: 8, Goiaba: 3, Algod?o: 7, Condicionador: 2, Cenoura: 1, Carv?o: 9, Piment?o: 7	Continente
845876108	Pat?: 9, Lustra-m?veis: 6, Papel higi?nico: 2	Pingo Doce
407863000	Antiss?ptico: 8, Detergente: 4, Lixa: 10, Saco de lixo: 5, P?es: 1, ?gua t?nica: 6, Cebola: 5, Iogurte: 1	Continente
142580625	Milho: 3	Intermarché
