NIF	Compra	Loja
285637396	Peixe: 9, Limpa-vidro: 8, Água de coco: 3, Amaciador: 2, Açúcar: 9, Velas: 9, Azeite: 10, Pinça: 4, Fermento: 3	Continente
538802787	Iogurte: 4, Pilhas: 1, Desinfetante: 7, Caldo: 7, Palmito: 10, Sabonete: 6, Frango: 2, Patê: 3	Pingo Doce
224324885	Pimentão: 6, Rúcula: 1	Continente
591677775	Purificador de ambientes: 5, Escova de dentes: 1, Leite condensado: 1, Pêra: 9	Continente
575374610	Couve: 1, Água: 9, Abacate: 10, Shampoo: 10, Creme de barbear: 1, Hambúrguer: 1, Leite: 2, Lentilha: 6, Rum: 2	Intermarché
376335469	Pimentão: 9, Pães: 4, Repolho: 8	Continente
510194640	Desodorizante: 2, Escova de dentes: 8, Maionese: 7, Queijo: 10, Ovos: 4	Intermarché
790987563	Ricota: 7, Lava-roupas: 4, Batata: 2, Margarina: 7, Frutas secas: 6, Geleia: 4	Intermarché
859200784	Fio-dental: 2, Lixa: 4, Antisséptico: 6, Condicionador: 1	Intermarché
870117214	Talco: 8, Requeijão: 8, Frutas secas: 9, Batata: 10, Beterraba: 3, Nata: 9, Água de coco: 8, Rum: 6	Continente
244514200	Geleia: 9, Esponja: 7, Arroz: 1	Continente
354418449	Atum: 10, Pente: 10, Pêra: 3, Frango: 9, Velas: 5	Pingo Doce
964596394	Pano de limpeza: 10, Azeitona: 8, Carvão: 6, Mortadela: 10, Vinho: 6, Coco ralado: 3	Pingo Doce
285615167	Lava-roupas: 10, Melão: 9, Lâmina de barbear: 6	Pingo Doce
299155570	Hidratante: 3, Presunto: 9, Macarrão: 3, Atum: 4	Pingo Doce
297669268	Presunto: 3, Água: 5, Guardanapos: 9, Refrigerante: 8, Espinafre: 5, Pilhas: 6	Pingo Doce
203557073	Leite: 5, Bovina: 7, Guardanapos: 2, Lâmina de barbear: 10, Sal: 4	Continente
314916254	Shampoo: 3, Peito de peru: 7, Bacon: 1, Purificador de ambientes: 6, Toalha de papel: 2	Intermarché
490721060	Sopa: 8, Caldo: 4, Condicionador: 3, Maionese: 1, Palmito: 8	Intermarché
761767033	Beterraba: 10	Pingo Doce
553735321	Açúcar: 9	Continente
596478883	Champanhe: 7	Continente
919751580	Tomate: 3	Continente
670544549	Palmito: 2, Bróculos: 7, Abóbora: 9, Salsicha: 9, Rum: 4, Cotonete: 6, Escova de dentes: 3, Mamão: 9	Pingo Doce
501654046	Ovos: 9, Ketchup: 10, Uva: 8, Porco: 9, Leite condensado: 10, Fraldas: 2, Leite: 9, Melão: 7, Iogurte: 7	Intermarché
178641466	Temperinho verde: 6, Desodorizante: 10, Polpa de tomate: 1, Repolho: 10, Bovina: 1, Pepino: 8	Intermarché
516689714	Banana: 1, Palmito: 4, Leite condensado: 2, Lava-roupas: 7, Azeitona: 4, Algodão: 4, Salsinha: 8, Hambúrguer: 2	Intermarché
801058503	Ketchup: 8, Abóbora: 5, Hambúrguer: 8, Guardanapos: 7, Mostarda: 3, Azeite: 4	Intermarché
936179059	Ervilha: 1, Rúcula: 6, Leite: 8, Vagem: 10, Purificador de ambientes: 5, Mamão: 3, Batata: 7	Pingo Doce
394819658	Adoçante: 9	Pingo Doce
985329568	Hambúrguer: 7, Pinça: 2, Palmito: 1, Bróculos: 9, Ervilha: 8, Peixe: 1, Manteiga: 10	Continente
204214029	Espinafre: 2, Lixa: 8, Batata palha: 6, Bacon: 7, Palmito: 9, Mortadela: 2	Pingo Doce
744220422	Queijo: 4, Preservativo: 7, Ovos: 10, Uísque: 2, Purificador de ambientes: 6, Esponja: 10, Porco: 5, Lâmina de barbear: 8	Intermarché
704551550	Lava-roupas: 4, Fermento: 9, Cotonete: 10, Chuchu: 8, Salame: 5	Intermarché
146691698	Álcool: 6, Miúdos: 10, Chuchu: 8, Manteiga: 7, Molho: 7, Frango: 10, Pêra: 2	Intermarché
306478484	Frutas secas: 3	Continente
335747935	Carvão: 1, Água tônica: 8, Azeite: 3, Amaciador: 2, Sal grosso: 2, Bovina: 7	Intermarché
782587173	Requeijão: 5, Gel: 4, Água tônica: 2, Palmito: 10, Tomate: 3, Palito de dente: 10, Água de coco: 5	Continente
747497964	Frango: 1, Molho: 8, Gelatina: 10	Continente
641621724	Absorvente: 1	Pingo Doce
798098757	Cerveja: 7, Lentilha: 6, Feijão: 2, Cogumelos: 7, Queijo ralado: 3, Requeijão: 10, Macarrão: 7	Intermarché
159610728	Leite de coco: 4, Manteiga: 5, Sal grosso: 5	Pingo Doce
176754078	Margarina: 4, Esponja: 10, Cogumelos: 6, Melância: 9, Inseticida: 10, Presunto: 8	Intermarché
389826429	Lâmina de barbear: 9, Lentilha: 9, Macarrão: 7, Milho: 5, Lustra-móveis: 9, Cenoura: 1, Ketchup: 3, Ervilha: 2	Intermarché
324937775	Tempero: 8, Palmito: 9, Champanhe: 7, Creme de leite: 6, Pinça: 7, Manjericão: 7, Vassoura: 1, Água: 3, Molho: 6, Limpa-vidro: 8	Pingo Doce
773050147	Fósforo: 3, Lâmina de barbear: 3, Cotonete: 9, Shampoo: 2, Alho: 8, Leite condensado: 5, Sal grosso: 8	Continente
466903243	Leite condensado: 6, Saco de lixo: 4, Pães: 6, Milho: 5, Chuchu: 1, Acetona: 2	Pingo Doce
418018440	Sal: 9, Álcool: 4, Pano de prato: 3, Milho: 9, Gordura vegetal: 5, Feijão: 7	Continente
940018260	Alface: 10, Detergente: 6	Pingo Doce
129681375	Ervilha: 1, Condicionador: 3	Intermarché
177520223	Polpa de tomate: 3, Tempero: 2, Vagem: 8, Alface: 5, Salgados: 8, Sal grosso: 7, Bacon: 2, Tomate: 8	Pingo Doce
590838342	Azeitona: 4, Gel: 6, Fermento: 5	Pingo Doce
963869362	Carvão: 8, Batata palha: 7, Uva: 5, Porco: 1, Peixe: 3	Continente
241247389	Bombom: 1, Pêra: 9, Leite condensado: 1, Agrião: 7	Continente
769461938	Lâmina de barbear: 8, Polpa de tomate: 8, Bacon: 6, Chá: 5, Alface: 2, Algodão: 5	Pingo Doce
506431884	Creme de leite: 4, Cogumelos: 7, Leite de coco: 9, Temperinho verde: 5, Vassoura: 9, Uísque: 9	Pingo Doce
995566363	Pente: 3, Iogurte: 6, Espinafre: 7, Farinha de mandioca: 1, Pano de prato: 7	Pingo Doce
501155705	Fio-dental: 7, Polpa de tomate: 10, Abacaxi: 8, Acetona: 5, Açúcar: 5, Tomate: 1	Continente
131361556	Pente: 5, Lixa: 2, Bolos: 5, Lâmina de barbear: 3	Pingo Doce
725669596	Abacaxi: 5, Coco ralado: 9, Limpa-vidro: 4, Margarina: 8, Abóbora: 9, Gelatina: 7	Pingo Doce
440239881	Sumo: 4, Manjericão: 5, Pêra: 5, Palmito: 5, Pente: 5, Alface: 7	Pingo Doce
716746160	Geleia: 1, Sumo: 7, Farinha de milho: 9, Patê: 4, Agrião: 2, Refrigerante: 2, Ervilha: 5, Uísque: 5, Hidratante: 4, Guardanapos: 2	Pingo Doce
178046438	Pães: 8, Desodorizante: 1, Acetona: 5, Chuchu: 4, Baunilha: 3	Pingo Doce
898363486	Cenoura: 6, Melão: 10, Pano de limpeza: 3, Hambúrguer: 6, Absorvente: 10, Cogumelos: 7, Doces: 2, Cereal: 3, Arroz: 3, Abacaxi: 3	Continente
144981773	Batata: 10, Bombom: 10, Pano de limpeza: 10, Peixe: 2, Hidratante: 1, Saco de lixo: 9, Rum: 5, Bovina: 3	Pingo Doce
742186147	Goiaba: 6, Cenoura: 10, Geleia: 6, Banana: 7, Sal grosso: 7, Mamão: 1, Porco: 3, Limpa-vidro: 10, Carvão: 3	Pingo Doce
709016190	Cenoura: 7, Sal grosso: 3, Farinha de mandioca: 9	Intermarché
710692779	Refrigerante: 2, Leite de coco: 2, Melão: 4, Chuchu: 4, Doces: 6, Bróculos: 10, Cortador de unhas: 5, Repolho: 1	Intermarché
235149340	Melância: 9, Pilhas: 9, Algodão: 6, Sumo: 3, Salgados: 10, Chocolate granulado: 9, Palmito: 5, Frango: 6	Continente
230082883	Doces: 9, Palito de dente: 2	Continente
397022195	Ketchup: 1	Intermarché
877694610	Café: 7, Frutas secas: 5, Pano de prato: 1, Inseticida: 2	Continente
192858212	Café: 6, Arroz: 5, Mortadela: 5	Continente
305953333	Cebola: 8, Abóbora: 1, Creme de barbear: 2, Preservativo: 2	Pingo Doce
150078368	Água de coco: 8, Sabão em pó: 3, Antisséptico: 3, Salgados: 9, Chocolate granulado: 4, Água: 4, Manteiga: 6, Velas: 1	Continente
323415766	Salsicha: 4, Azeite: 7, Ricota: 5, Sabonete: 9, Gordura vegetal: 9, Adoçante: 6, Gel: 7, Uísque: 10	Pingo Doce
113350221	Porco: 8, Velas: 2, Aparelho de barbear: 7, Talco: 3	Intermarché
614908515	Velas: 6	Intermarché
161371215	Álcool: 6, Pano de limpeza: 4, Goiaba: 1, Saco de lixo: 6, Queijo ralado: 4, Banana: 1	Intermarché
578860362	Azeitona: 8, Condicionador: 8, Gelatina: 5, Guardanapos: 10, Salsicha: 8, Carvão: 8, Chocolate granulado: 1, Peixe: 5	Continente
194285371	Ovos: 5, Guardanapos: 2	Continente
319720327	Berinjela: 9, Ovos: 9	Intermarché
694036284	Saco de lixo: 9, Chocolate: 7, Pilhas: 6, Gelatina: 2, Melão: 4, Vagem: 6, Esponja: 10	Continente
186345357	Requeijão: 3, Doces: 8, Pano de limpeza: 8, Bovina: 9, Mortadela: 2, Creme de barbear: 5, Queijo: 6, Fósforo: 9, Tempero: 2, Abacate: 8	Continente
327473635	Rum: 8, Uva: 6, Rúcula: 1, Abacaxi: 8, Pimentão: 9, Iogurte: 1, Lava-roupas: 3, Salgados: 7	Pingo Doce
640002878	Sumo: 6, Salame: 1, Salsinha: 4, Mostarda: 5, Sabonete: 1, Bacon: 5	Intermarché
743660947	Milho: 6, Agrião: 7, Lustra-móveis: 3, Salsinha: 5, Palmito: 10, Polvilho: 1, Melão: 4, Shampoo: 4	Pingo Doce
997944279	Champanhe: 9, Esponja: 10, Uísque: 9, Abóbora: 4, Goiaba: 1, Pêra: 10	Intermarché
251313694	Mortadela: 1, Palmito: 4	Intermarché
587311893	Palmito: 5, Banana: 10, Água: 4, Água tônica: 2	Continente
887320814	Guardanapos: 5, Licor: 3, Abóbora: 2, Álcool: 5, Miúdos: 2, Café: 9, Margarina: 10	Intermarché
451859612	Alface: 10, Leite: 9, Patê: 1, Tomate: 8, Uísque: 1, Esponja: 7	Intermarché
137071129	Farinha de rosca: 8, Acetona: 3, Melância: 6, Preservativo: 1, Adoçante: 2, Vagem: 2, Baunilha: 7	Intermarché
890972547	Cereal: 8, Abacate: 8, Atum: 2, Vagem: 8	Intermarché
340297312	Detergente: 2, Amaciador: 9, Chuchu: 10, Carvão: 3, Cerveja: 10, Goiaba: 1, Batata: 9	Intermarché
487270769	Limpa-vidro: 8, Leite: 6, Lustra-móveis: 9, Atum: 2, Leite de coco: 2, Cortador de unhas: 3, Bróculos: 2, Bolos: 9, Linguiça: 10	Continente
209297302	Lava-roupas: 10, Sal: 5	Intermarché
362912018	Purificador de ambientes: 4, Mostarda: 9, Creme de barbear: 2, Café: 9, Fósforo: 6, Berinjela: 5, Maionese: 1, Presunto: 10, Cereal: 2, Cenoura: 1	Continente
565291352	Queijo ralado: 10, Velas: 9, Papel higiênico: 8, Bombom: 3, Doces: 2, Leite de coco: 5, Polvilho: 2, Sabão em pó: 8, Peito de peru: 7, Sardinha: 10	Continente
798019936	Fermento: 9, Vassoura: 9, Tomate: 3, Aparelho de barbear: 1, Cotonete: 4, Abacate: 1, Tortas: 5, Pepino: 9, Hidratante: 1, Goiaba: 3	Intermarché
469185938	Milho: 3, Lixa: 10, Doces: 3, Miúdos: 7, Margarina: 4, Café: 4, Acetona: 2	Continente
182450947	Lava-roupas: 10, Peixe: 9, Alho: 4, Desinfetante: 6, Pães: 4	Continente
943672844	Polpa de tomate: 6, Farinha de mandioca: 4, Bolos: 5	Intermarché
934141200	Velas: 6, Arroz: 10, Azeitona: 9, Café: 5, Salame: 1, Leite: 8, Laranja: 5	Pingo Doce
859146116	Arroz: 10, Atum: 10, Berinjela: 1, Salame: 8, Sal: 5, Água tônica: 5	Continente
635586972	Melância: 9, Talco: 4, Aparelho de barbear: 2, Espinafre: 10, Velas: 9, Esponja: 4, Açúcar: 6	Pingo Doce
310605580	Repolho: 10, Sumo: 9	Intermarché
950762534	Purificador de ambientes: 5, Papel higiênico: 5, Tempero: 6, Maionese: 3	Pingo Doce
150939602	Azeite: 3, Berinjela: 7, Bombom: 1, Abóbora: 3, Sumo: 4, Champanhe: 1, Creme de barbear: 2, Sardinha: 1, Cogumelos: 10, Farinha de rosca: 7	Pingo Doce
347971223	Desinfetante: 1, Arroz: 6, Gel: 2	Continente
295495377	Escova de dentes: 1, Tempero: 2, Hambúrguer: 8, Rúcula: 8, Iogurte: 8, Tortas: 2, Manteiga: 6, Refrigerante: 2, Goiaba: 5, Cenoura: 8	Pingo Doce
275876255	Álcool: 3, Sabonete: 2, Ketchup: 10, Sumo: 1, Cerveja: 8, Aparelho de barbear: 6, Açúcar: 5, Rúcula: 6, Beterraba: 1	Continente
200184175	Algodão: 6, Salame: 5, Farinha de trigo: 2	Pingo Doce
291494599	Sal grosso: 3, Bacon: 5, Repolho: 7, Milho: 7, Farinha de trigo: 2	Continente
320354296	Velas: 6, Sal: 10, Baunilha: 1, Cerveja: 8, Mortadela: 6	Continente
613323927	Macarrão: 4	Pingo Doce
858720764	Frango: 4, Cebola: 9, Maçã: 9	Pingo Doce
129548055	Polpa de tomate: 6, Hidratante: 7, Papel higiênico: 6, Desinfetante: 1, Purificador de ambientes: 9, Couve: 9, Gel: 4, Cortador de unhas: 4	Intermarché
393916306	Goiaba: 2, Leite condensado: 9, Hambúrguer: 2, Farinha de milho: 4, Macarrão: 4, Manteiga: 8, Lenço de papel: 5, Hidratante: 2, Queijo: 8	Pingo Doce
708075144	Shampoo: 4, Bacon: 3, Palmito: 4, Toalha de papel: 8, Acetona: 4	Pingo Doce
934566586	Leite: 2, Fraldas: 8, Ovos: 8, Esponja: 4	Intermarché
569914528	Uva: 7, Ketchup: 1, Preservativo: 6, Caldo: 1, Melão: 2, Manteiga: 4, Pepino: 2	Pingo Doce
381754779	Pães: 1, Farinha de trigo: 3, Acetona: 7, Agrião: 1, Espinafre: 1, Macarrão: 10	Intermarché
146402168	Álcool: 7, Saco de lixo: 5, Farinha de trigo: 2, Escova de dentes: 4, Creme de leite: 1, Vassoura: 8	Pingo Doce
383814092	Açúcar: 2, Condicionador: 2, Margarina: 8, Hidratante: 4, Laranja: 9, Farinha de mandioca: 8, Gordura vegetal: 6, Amaciador: 7, Carvão: 2, Requeijão: 2	Continente
614550279	Sabonete: 7, Baunilha: 9, Atum: 4, Sopa: 10, Ervilha: 1, Cogumelos: 1, Velas: 2	Intermarché
600571230	Palito de dente: 5, Coco ralado: 2, Chá: 6, Doces: 4, Cerveja: 4, Mortadela: 2, Batata palha: 9	Pingo Doce
391212089	Mortadela: 10, Palmito: 3, Geleia: 3, Beterraba: 7	Intermarché
859228324	Cereal: 10, Salsinha: 5, Pepino: 1, Leite condensado: 2, Queijo: 10, Chá: 5	Intermarché
745665358	Porco: 4, Gordura vegetal: 4, Palmito: 8, Manteiga: 10, Banana: 10, Peito de peru: 3, Uva: 2	Intermarché
554108508	Talco: 6, Saco de lixo: 7, Rúcula: 9, Couve: 4, Lustra-móveis: 5, Velas: 3, Peito de peru: 1, Antisséptico: 9	Pingo Doce
120786729	Chá: 10, Água tônica: 2, Licor: 3, Manteiga: 6, Papel higiênico: 8	Intermarché
525153185	Absorvente: 8, Uva: 10, Tortas: 5, Azeitona: 10, Biscoito: 5, Chuchu: 1, Doces: 1, Amaciador: 4, Patê: 9	Pingo Doce
696593340	Esponja: 7, Ketchup: 3, Tempero: 10, Chocolate: 7, Peito de peru: 3, Banana: 7, Abacaxi: 3, Café: 4, Ricota: 10, Abacate: 4	Continente
526456132	Palmito: 8, Inseticida: 9, Baunilha: 8, Chocolate: 7, Desinfetante: 3, Queijo ralado: 7, Manteiga: 9, Salame: 2	Continente
460746208	Salsicha: 1, Batata palha: 7	Pingo Doce
350319191	Carvão: 6, Abóbora: 9, Fraldas: 2, Uva: 4, Aparelho de barbear: 8, Bovina: 7	Intermarché
928864654	Bovina: 1, Farinha de mandioca: 1, Repolho: 7, Abacate: 2, Guardanapos: 4, Ovos: 1, Licor: 1	Pingo Doce
805498177	Milho: 7, Shampoo: 3	Intermarché
785130829	Abacate: 3, Chocolate granulado: 10, Abacaxi: 4, Baunilha: 10, Toalha de papel: 5, Ketchup: 6	Pingo Doce
129280124	Sal grosso: 7, Hidratante: 1, Adoçante: 8, Salgados: 2, Alface: 2, Hambúrguer: 6	Intermarché
702891518	Mostarda: 10, Pêra: 7, Cereal: 3, Geleia: 1	Intermarché
626813259	Maçã: 5, Pêra: 10, Algodão: 3, Goiaba: 6	Pingo Doce
461106160	Lixa: 2, Chocolate: 3, Nata: 4, Ervilha: 2, Escova de dentes: 7, Aparelho de barbear: 10, Algodão: 2	Pingo Doce
855054137	Farinha de trigo: 10, Lixa: 6, Inseticida: 9, Biscoitos: 7, Absorvente: 8, Atum: 4, Farinha de milho: 8	Pingo Doce
491658854	Bolos: 3, Farinha de milho: 4	Pingo Doce
683734920	Queijo ralado: 9, Salsicha: 2, Chocolate: 8, Algodão: 5, Beterraba: 10, Temperinho verde: 6	Continente
129280124	Alho: 6, Papel higiênico: 10, Farinha de rosca: 5, Cerveja: 6, Uísque: 5, Agrião: 10, Ketchup: 4, Frutas secas: 8, Abacate: 1	Pingo Doce
883037010	Melância: 3	Pingo Doce
419117646	Uva: 3, Cotonete: 10, Frango: 2, Leite de coco: 1, Leite: 5	Continente
406910005	Porco: 4, Ketchup: 1, Espinafre: 5, Pano de prato: 3, Milho: 7	Intermarché
287811799	Pães: 10, Manjericão: 1, Uísque: 1, Molho: 6, Vagem: 5, Aparelho de barbear: 1	Continente
915557477	Lenço de papel: 6, Bovina: 4, Palito de dente: 10, Vodca: 9	Pingo Doce
106727667	Hidratante: 3, Pinça: 9, Peixe: 1	Intermarché
359110305	Bacon: 1, Sal: 3, Manteiga: 2, Feijão: 3, Bombom: 3, Detergente: 7, Sal grosso: 5, Sumo: 2	Intermarché
614908515	Fermento: 5, Azeitona: 7, Farinha de rosca: 1, Sabão em pó: 6	Intermarché
148229045	Frutas secas: 2	Continente
978180587	Sopa: 10, Pepino: 10, Ketchup: 7, Farinha de trigo: 9, Alho: 6, Fósforo: 5	Continente
868908530	Iogurte: 5, Gordura vegetal: 7, Rúcula: 7, Melão: 1, Espinafre: 6, Farinha de rosca: 4, Macarrão: 10, Polvilho: 3, Biscoitos: 7	Continente
501597335	Açúcar: 6	Pingo Doce
744475455	Preservativo: 6, Rúcula: 9, Creme de leite: 7, Ervilha: 1, Goiaba: 2, Leite condensado: 10, Presunto: 3, Farinha de mandioca: 8, Sabão em pó: 6	Intermarché
573333683	Coco ralado: 3, Sal grosso: 4, Chocolate: 5	Intermarché
947666974	Repolho: 1, Rúcula: 6, Ovos: 3, Queijo: 9	Continente
545586037	Lentilha: 6, Vagem: 6, Chocolate granulado: 8, Geleia: 6, Lenço de papel: 9, Sal grosso: 4, Lava-roupas: 1, Salame: 10, Espinafre: 8, Atum: 7	Continente
438203224	Desinfetante: 7, Linguiça: 2, Aparelho de barbear: 1, Abóbora: 10, Batata: 3, Adoçante: 10, Caldo: 10, Nata: 6, Carvão: 3, Esponja: 2	Continente
117943056	Sal: 7, Agrião: 1	Intermarché
162930714	Alface: 3, Mamão: 9, Abacate: 1, Acetona: 2, Vassoura: 4, Lâmina de barbear: 9, Creme de leite: 3, Chuchu: 8, Condicionador: 6	Pingo Doce
242281146	Abacaxi: 3, Água tônica: 4, Ricota: 6, Café: 5	Intermarché
807697178	Gelatina: 8, Nata: 6, Pimentão: 8, Pano de prato: 9, Refrigerante: 5, Creme de leite: 9, Sabão em pó: 5, Pinça: 7, Macarrão: 1	Continente
567322054	Mostarda: 1, Vagem: 2, Pêra: 9	Continente
155062460	Escova de dentes: 1, Gordura vegetal: 1, Inseticida: 2, Aparelho de barbear: 10, Couve: 2, Água: 1, Linguiça: 2, Vassoura: 1, Sopa: 4	Continente
925177010	Pano de prato: 9	Intermarché
159662733	Repolho: 2, Cotonete: 8, Polpa de tomate: 5, Cerveja: 6, Chocolate granulado: 2, Vagem: 7, Mamão: 1, Cogumelos: 9, Biscoitos: 4	Continente
465494628	Sal grosso: 8, Macarrão: 1, Pano de limpeza: 9, Chuchu: 1, Leite: 10	Continente
691191578	Miúdos: 2, Hambúrguer: 5, Atum: 4, Nata: 4, Chocolate granulado: 5, Inseticida: 3	Continente
397375418	Água de coco: 10, Laranja: 5, Bolos: 6, Azeitona: 7, Creme de barbear: 8, Palito de dente: 1, Tortas: 1	Pingo Doce
262946753	Espinafre: 10, Manjericão: 6, Iogurte: 8, Papel higiênico: 6, Talco: 1, Preservativo: 8, Ovos: 5	Intermarché
356441973	Rum: 9, Uísque: 5, Bolos: 9, Algodão: 4, Pilhas: 3, Arroz: 1, Melância: 10	Pingo Doce
129848134	Esponja: 9, Tempero: 1, Água: 8, Lâmina de barbear: 8, Polpa de tomate: 1, Sal grosso: 10, Cortador de unhas: 5, Vagem: 10, Lustra-móveis: 5	Intermarché
406680197	Shampoo: 8, Salame: 7, Sabonete: 6	Pingo Doce
391370515	Agrião: 8, Miúdos: 4, Saco de lixo: 2	Intermarché
572603493	Chá: 6, Absorvente: 3, Cereal: 10, Queijo: 7, Sardinha: 6, Vodca: 5, Mortadela: 3, Molho: 1, Cotonete: 10, Abóbora: 6	Pingo Doce
993001370	Vassoura: 9, Desinfetante: 2, Geleia: 6, Uísque: 1	Pingo Doce
381024344	Salame: 9, Porco: 2, Caldo: 8, Álcool: 7	Continente
630269918	Chá: 6, Sardinha: 3, Desodorizante: 4, Uva: 3, Presunto: 2, Purificador de ambientes: 6, Agrião: 4, Salsinha: 8, Amaciador: 1, Baunilha: 6	Intermarché
920217580	Fraldas: 10, Geleia: 2, Patê: 9, Lava-roupas: 2, Café: 3, Inseticida: 7, Mortadela: 8, Frutas secas: 2, Cebola: 2	Continente
959885396	Biscoito: 5, Tempero: 6, Geleia: 9, Toalha de papel: 2, Caldo: 5, Fósforo: 7, Ketchup: 4, Lustra-móveis: 10, Abacaxi: 7	Continente
324262723	Salsicha: 7, Bovina: 9, Bolos: 1, Agrião: 3, Molho: 6, Maionese: 1, Sumo: 3, Papel higiênico: 8, Tomate: 6	Pingo Doce
425009927	Pilhas: 2, Banana: 8, Gordura vegetal: 9, Café: 1, Sumo: 8, Peito de peru: 1, Vinho: 9	Pingo Doce
905827801	Rum: 9, Alho: 10, Saco de lixo: 1, Papel higiênico: 1, Chuchu: 8, Farinha de milho: 1, Abóbora: 5, Frutas secas: 5, Couve: 7	Pingo Doce
684811428	Sumo: 7, Papel higiênico: 2, Requeijão: 4, Abacaxi: 1, Lenço de papel: 10, Mostarda: 6, Melão: 10, Farinha de milho: 7	Intermarché
571587079	Sardinha: 8, Doces: 2, Queijo: 8, Aparelho de barbear: 5, Farinha de rosca: 5, Uva: 9, Bolos: 3, Gelatina: 2	Continente
737834860	Cebola: 3, Sumo: 5, Toalha de papel: 2	Continente
745181946	Papel higiênico: 8, Peixe: 7, Água tônica: 9, Hidratante: 8, Queijo ralado: 10, Laranja: 4	Continente
723629215	Nata: 9	Intermarché
263226706	Acetona: 4, Queijo: 2, Pepino: 2, Tortas: 4, Esponja: 2, Desodorizante: 9, Cotonete: 2, Melão: 1, Tempero: 9	Pingo Doce
787276632	Uísque: 4, Toalha de papel: 9	Continente
541924824	Mostarda: 10, Cotonete: 1, Cereal: 3, Goiaba: 1	Pingo Doce
347971223	Bovina: 8, Pimentão: 9, Biscoito: 1, Condicionador: 3, Laranja: 3	Intermarché
196313016	Cereal: 9, Lentilha: 4, Sumo: 4, Chocolate: 2, Talco: 4, Inseticida: 4, Farinha de mandioca: 5, Porco: 6	Pingo Doce
396388969	Queijo ralado: 1, Leite: 9, Molho: 2, Iogurte: 10, Sumo: 6, Alface: 3	Intermarché
956168155	Champanhe: 4, Chocolate granulado: 7, Pinça: 5, Azeitona: 7, Saco de lixo: 2	Pingo Doce
820149978	Porco: 5	Intermarché
641621724	Cebola: 8, Pente: 6, Água: 8, Papel higiênico: 7	Pingo Doce
727017026	Fósforo: 5, Desodorizante: 7, Vassoura: 8, Pepino: 10, Preservativo: 7, Bolos: 6	Pingo Doce
250667645	Lenço de papel: 5	Continente
381754779	Fraldas: 5, Licor: 10, Talco: 10, Cogumelos: 1, Azeite: 3, Bolos: 6, Repolho: 3, Nata: 8	Intermarché
310353630	Talco: 1, Adoçante: 7, Temperinho verde: 10, Presunto: 1, Bacon: 9, Café: 8, Sardinha: 5	Continente
399814704	Adoçante: 2, Nata: 7, Cerveja: 1, Sabão em pó: 2, Hambúrguer: 5, Saco de lixo: 8	Pingo Doce
805498177	Iogurte: 7, Vassoura: 4	Intermarché
890972547	Pano de prato: 6, Salsicha: 2	Continente
472984331	Geleia: 3, Purificador de ambientes: 10, Algodão: 3, Desinfetante: 5, Requeijão: 6, Abacaxi: 1, Feijão: 1	Intermarché
821898637	Lustra-móveis: 4, Esponja: 1, Fraldas: 3, Queijo: 7, Bacon: 5, Absorvente: 1, Mamão: 2	Intermarché
606486175	Gel: 2, Sabonete: 4, Laranja: 3, Patê: 9, Presunto: 6, Café: 2, Nata: 8, Peixe: 5, Maionese: 10	Intermarché
474704463	Álcool: 2, Palmito: 2, Algodão: 8, Frango: 7, Esponja: 1, Fósforo: 4, Tortas: 4, Creme de leite: 5, Sal: 2, Chá: 2	Continente
683462552	Frango: 4, Aparelho de barbear: 3	Continente
361038203	Couve: 2, Ketchup: 6, Chocolate: 7	Intermarché
224541042	Talco: 8, Palmito: 3, Pimentão: 10, Carvão: 2, Fósforo: 10, Papel higiênico: 3, Pente: 9, Presunto: 7	Intermarché
176609405	Licor: 10, Pente: 8, Leite: 4, Água: 6, Chocolate granulado: 2, Pimentão: 5, Polvilho: 7, Cebola: 6, Ricota: 8	Intermarché
772194320	Pano de limpeza: 5, Hidratante: 10, Lâmina de barbear: 6, Tomate: 4, Geleia: 4, Sabonete: 1, Queijo ralado: 9, Velas: 9	Continente
614118097	Maionese: 9, Papel higiênico: 4, Queijo ralado: 7, Batata palha: 9, Aparelho de barbear: 6	Continente
979082862	Salgados: 4, Preservativo: 10, Pepino: 4, Água: 9, Mamão: 6, Porco: 10, Saco de lixo: 9	Pingo Doce
361316605	Álcool: 2, Açúcar: 9	Intermarché
827814697	Açúcar: 10, Leite de coco: 10, Gordura vegetal: 2	Continente
448127551	Aparelho de barbear: 1, Álcool: 5, Toalha de papel: 3, Gelatina: 10, Batata: 7, Abacate: 10, Maçã: 3	Pingo Doce
807230419	Fio-dental: 5, Bovina: 7, Pães: 7, Bacon: 8, Mortadela: 6, Repolho: 6	Intermarché
825498905	Vagem: 4, Purificador de ambientes: 8	Intermarché
674286358	Lâmina de barbear: 8, Sabão em pó: 2, Algodão: 6, Tomate: 6, Goiaba: 3, Condicionador: 1, Fraldas: 7, Cebola: 8, Pano de limpeza: 5, Desodorizante: 2	Continente
715998482	Bovina: 3	Continente
970095670	Doces: 4, Iogurte: 3, Lustra-móveis: 9, Tortas: 5, Manjericão: 7, Ervilha: 1, Cortador de unhas: 3, Antisséptico: 4, Geleia: 4, Mamão: 1	Intermarché
700965005	Esponja: 6, Lentilha: 5, Pente: 4, Ervilha: 10, Abacaxi: 6, Salgados: 3, Polvilho: 1, Tortas: 9, Bróculos: 5, Pano de prato: 6	Continente
